customer_id,loans_credit_limit,days_since_opened,days_since_confirmed,loans_credit_cost_rate,record_number,utilization
24091,18,7,1,6,8,16
24092,19,16,7,4,2,16
24093,19,18,11,11,8,16
24094,4,2,3,4,16,16
24095,2,13,12,11,3,16
24096,1,15,1,2,5,16
24097,17,4,6,7,13,9
24098,6,0,9,1,11,16
24099,3,2,9,13,13,13
24100,4,12,16,4,22,6
24101,15,16,11,2,1,16
24102,14,13,8,3,4,9
24103,2,8,2,11,1,19
24104,10,15,13,4,3,16
24105,15,6,13,1,10,16
24106,19,6,8,4,3,16
24107,11,0,4,2,5,16
24108,19,10,4,4,5,16
24109,5,2,17,6,20,16
24110,5,0,12,4,1,16
24111,5,0,9,4,3,16
24112,6,18,0,5,6,16
24113,3,3,3,2,13,16
24114,2,0,4,4,6,16
24115,10,19,9,13,17,10
24116,7,17,12,0,7,16
24117,1,2,5,4,11,16
24118,4,9,13,2,13,9
24119,16,17,9,5,20,16
24120,4,1,0,5,18,9
24121,17,0,9,3,9,16
24122,9,7,9,11,13,11
24123,13,11,5,4,13,16
24124,9,6,17,3,10,16
24125,5,16,3,2,2,16
24126,19,16,0,4,1,16
24127,1,5,6,7,5,6
24128,16,9,9,2,13,8
24129,14,17,13,1,7,9
24130,9,7,9,5,11,2
24131,5,18,13,7,5,16
24132,8,10,17,2,3,16
24133,17,11,6,5,5,16
24134,13,1,3,2,3,16
24135,5,5,8,4,15,16
24136,5,19,5,6,16,16
24137,7,9,13,11,15,16
24138,6,16,17,4,1,16
24139,15,12,0,11,13,3
24140,10,10,9,3,2,16
24141,15,6,13,3,10,16
24142,12,6,13,1,8,16
24143,0,2,9,0,17,16
24144,1,6,8,2,12,16
24145,15,5,11,13,11,16
24146,12,14,7,4,2,16
24147,10,15,3,2,2,16
24148,14,6,6,5,10,8
24149,1,18,8,2,16,16
24150,12,15,14,2,10,16
24151,6,8,7,4,2,16
24152,4,0,3,4,4,9
24153,16,7,9,2,13,13
24154,11,0,14,4,4,16
24155,16,16,4,4,1,16
24156,7,15,8,2,5,16
24157,11,9,9,9,12,3
24158,10,15,3,2,5,16
24159,5,8,6,10,3,16
24160,4,12,0,4,1,9
24161,14,5,13,4,5,16
24162,3,8,8,4,2,16
24163,19,13,14,2,8,16
24164,5,4,8,9,9,16
24165,5,10,4,2,3,16
24166,3,13,3,4,5,16
24167,5,9,13,13,16,16
24168,6,13,3,4,3,16
24169,5,0,4,4,4,16
24170,18,8,0,2,2,16
24171,8,10,8,9,3,16
24172,19,9,0,8,10,16
24173,3,14,17,4,3,16
24174,15,14,7,2,1,16
24175,19,1,16,3,13,4
24176,18,8,7,2,1,16
24177,16,12,9,9,16,4
24178,13,6,14,4,2,16
24179,12,9,2,2,12,12
24180,11,6,0,8,14,16
24181,10,10,16,3,5,11
24182,12,17,9,3,9,16
24183,15,10,14,11,1,16
24184,13,16,11,10,2,16
24185,3,1,3,4,14,16
24186,15,10,4,2,7,16
24187,17,14,6,11,4,16
24188,4,19,5,6,23,16
24189,1,10,4,2,3,16
24190,19,3,12,2,15,16
24191,10,19,10,11,15,1
24192,16,3,17,4,10,16
24193,6,15,9,10,4,16
24194,3,14,7,4,7,16
24195,9,13,9,2,9,16
24196,15,17,13,13,10,16
24197,2,1,13,11,10,16
24198,1,8,7,11,1,16
24199,0,6,8,4,18,16
24200,6,13,17,4,11,16
24201,0,0,14,2,3,16
24202,2,15,13,2,1,16
24203,6,9,13,6,20,16
24204,14,14,1,2,2,9
24205,0,3,1,13,15,16
24206,8,16,4,4,3,16
24207,7,1,1,2,15,16
24208,2,2,16,11,13,15
24209,8,17,13,1,16,16
24210,0,1,1,4,10,16
24211,5,13,4,2,2,16
24212,7,0,14,4,3,16
24213,15,15,10,2,5,5
24214,0,12,9,5,18,5
24215,2,4,16,11,6,16
24216,7,18,12,1,9,16
24217,4,12,2,2,13,16
24218,8,14,4,4,2,16
24219,1,15,4,4,1,16
24220,1,3,10,1,17,12
24221,1,16,4,4,3,16
24222,6,4,11,4,14,16
24223,19,6,6,8,1,16
24224,11,0,9,13,4,16
24225,13,14,3,4,3,16
24226,14,9,13,1,13,9
24227,18,15,9,3,3,16
24228,1,13,9,1,20,16
24229,10,4,8,9,7,16
24230,11,17,5,11,4,16
24231,4,4,13,4,6,9
24232,18,2,17,4,14,16
24233,14,14,4,2,9,16
24234,4,13,8,4,2,9
24235,13,18,8,3,11,16
24236,6,8,7,2,2,16
24237,2,2,10,11,13,1
24238,19,18,8,4,8,16
24239,14,13,6,13,8,16
24240,19,12,0,6,20,16
24241,14,14,8,4,4,12
24242,9,15,8,4,1,16
24243,11,9,6,3,28,15
24244,14,13,13,2,10,16
24245,17,19,6,1,14,1
24246,10,10,9,2,3,16
24247,19,11,6,9,7,16
24248,5,11,3,4,21,16
24249,16,14,4,2,3,16
24250,14,14,14,2,5,9
24251,7,1,9,7,10,0
24252,19,5,12,4,1,16
24253,17,9,16,0,14,8
24254,2,0,14,2,7,16
24255,8,17,1,4,9,16
24256,1,8,7,4,1,16
24257,5,0,14,2,4,16
24258,7,19,0,2,14,15
24259,1,18,2,2,14,5
24260,2,4,9,13,11,2
24261,18,8,5,2,3,16
24262,2,10,14,4,3,16
24263,15,19,9,11,14,7
24264,14,0,4,2,7,16
24265,15,1,0,4,15,16
24266,19,9,10,2,17,16
24267,11,0,14,4,6,16
24268,15,15,12,4,5,16
24269,6,15,9,13,3,16
24270,6,17,17,6,8,16
24271,6,17,3,7,9,16
24272,16,15,7,2,6,16
24273,18,1,17,6,12,16
24274,3,10,4,2,5,16
24275,15,17,9,13,12,5
24276,8,4,3,2,9,16
24277,6,16,17,2,2,16
24278,13,6,3,9,11,16
24279,1,12,10,5,11,16
24280,8,19,2,0,16,16
24281,15,8,14,2,1,16
24282,15,0,14,4,8,16
24283,5,0,2,2,9,16
24284,15,10,14,4,6,16
24285,18,7,1,6,7,16
24286,17,14,6,11,3,16
24287,1,11,9,2,12,1
24288,7,2,2,4,15,16
24289,10,6,12,4,9,16
24290,16,6,6,11,5,16
24291,6,13,17,6,7,16
24292,0,7,5,8,11,16
24293,0,7,16,11,12,12
24294,19,7,2,13,17,15
24295,9,15,4,2,6,16
24296,19,15,7,4,8,16
24297,17,15,4,4,2,16
24298,14,12,9,3,15,3
24299,10,1,3,3,12,16
24300,16,19,9,5,15,16
24301,1,10,4,2,4,16
24302,7,1,6,7,14,16
24303,2,17,6,11,10,16
24304,13,3,13,2,19,16
24305,6,15,12,4,2,16
24306,3,6,9,9,11,16
24307,0,5,2,2,9,10
24308,3,2,2,1,18,3
24309,12,10,1,4,8,16
24310,16,19,0,11,18,16
24311,6,15,9,4,2,16
24312,17,14,7,4,2,16
24313,2,17,3,2,7,16
24314,6,15,7,4,1,16
24315,17,18,17,7,7,16
24316,7,2,1,0,13,16
24317,2,14,16,2,4,1
24318,5,6,9,10,3,16
24319,2,13,5,4,7,9
24320,11,2,10,11,22,16
24321,17,2,16,2,8,10
24322,8,14,14,4,3,16
24323,9,19,9,7,10,8
24324,5,17,5,7,4,16
24325,10,8,7,2,6,16
24326,0,19,10,4,16,3
24327,5,9,1,10,18,16
24328,13,15,6,3,2,16
24329,13,14,7,2,4,16
24330,10,14,13,4,7,16
24331,2,6,10,4,10,10
24332,1,14,7,4,5,16
24333,17,16,16,4,2,16
24334,1,14,12,4,2,16
24335,7,1,16,0,16,7
24336,17,6,0,4,3,16
24337,3,2,10,4,16,1
24338,1,15,11,2,8,16
24339,17,16,4,4,2,16
24340,13,0,4,2,7,16
24341,14,3,10,4,15,2
24342,14,13,12,1,13,16
24343,1,7,16,2,11,8
24344,9,15,7,4,4,16
24345,3,18,12,4,14,16
24346,0,15,4,2,4,16
24347,19,7,10,2,11,16
24348,17,0,14,2,9,16
24349,18,19,5,6,8,16
24350,0,13,9,13,8,16
24351,11,3,5,8,5,16
24352,2,19,0,2,11,3
24353,10,3,13,0,14,16
24354,3,1,5,0,10,16
24355,16,2,9,9,14,7
24356,7,4,13,4,8,8
24357,7,8,9,2,6,11
24358,12,5,3,2,12,16
24359,2,3,11,2,10,6
24360,15,3,10,2,9,19
24361,7,5,6,1,9,16
24362,13,6,17,9,5,16
24363,14,5,12,5,11,16
24364,4,14,4,2,7,16
24365,13,13,14,10,2,16
24366,1,10,6,1,2,16
24367,19,11,3,4,6,16
24368,10,17,5,9,14,16
24369,17,0,10,3,4,3
24370,9,18,10,3,7,12
24371,12,7,9,5,17,5
24372,14,18,11,1,14,16
24373,8,6,14,4,4,16
24374,11,10,8,3,8,16
24375,15,14,14,2,4,16
24376,6,14,4,2,5,16
24377,18,4,17,13,13,16
24378,11,5,0,8,12,16
24379,3,5,17,2,9,16
24380,8,13,14,4,17,16
24381,18,14,4,4,13,16
24382,14,2,17,4,10,9
24383,8,17,10,4,16,3
24384,15,14,7,2,10,3
24385,7,6,17,4,15,16
24386,12,8,7,4,6,16
24387,8,3,9,1,7,11
24388,16,11,9,1,17,16
24389,17,11,9,5,17,1
24390,7,18,9,9,6,16
24391,6,4,11,7,10,16
24392,6,13,14,0,9,16
24393,8,1,9,2,21,16
24394,1,0,4,2,8,16
24395,19,6,14,2,4,16
24396,12,16,6,1,3,16
24397,16,18,8,2,9,16
24398,11,3,16,2,14,6
24399,5,14,9,4,1,16
24400,0,13,11,1,7,16
24401,0,3,0,7,17,15
24402,13,10,6,9,12,16
24403,11,3,12,3,10,16
24404,3,9,10,7,16,16
24405,0,7,9,9,13,8
24406,10,3,9,1,7,16
24407,8,12,10,8,17,3
24408,0,3,9,1,13,12
24409,13,8,6,11,1,16
24410,8,14,4,2,4,16
24411,15,12,9,11,11,6
24412,4,19,9,4,17,9
24413,19,4,1,5,8,16
24414,1,11,17,1,14,16
24415,14,13,14,4,13,16
24416,12,17,9,10,9,16
24417,19,7,5,13,13,16
24418,16,5,17,7,5,16
24419,0,10,17,2,12,16
24420,14,13,3,4,12,16
24421,18,6,14,2,13,16
24422,15,13,9,5,7,16
24423,17,17,3,5,14,16
24424,7,2,3,3,9,16
24425,3,8,4,2,5,16
24426,0,1,3,11,17,16
24427,6,14,9,0,3,16
24428,14,3,13,2,16,16
24429,2,7,10,2,9,18
24430,14,14,8,2,3,9
24431,1,5,11,7,14,16
24432,17,13,5,2,9,16
24433,6,14,7,2,6,16
24434,5,13,0,2,1,16
24435,2,11,1,4,7,16
24436,2,16,9,8,2,2
24437,15,6,3,2,11,16
24438,12,14,9,2,1,16
24439,15,1,9,11,11,1
24440,15,2,16,13,10,8
24441,8,3,5,13,18,16
24442,19,13,16,4,5,16
24443,11,9,9,9,21,16
24444,16,13,14,11,7,16
24445,13,8,7,0,2,16
24446,7,2,6,0,16,16
24447,13,2,9,2,23,16
24448,13,19,9,4,11,10
24449,3,1,3,3,27,16
24450,14,17,3,2,11,9
24451,15,10,4,2,3,16
24452,14,12,9,13,22,3
24453,1,14,4,4,6,16
24454,19,8,4,2,5,16
24455,19,2,13,8,7,16
24456,19,14,7,2,9,16
24457,0,9,16,11,12,15
24458,5,7,10,4,25,16
24459,14,15,17,10,6,9
24460,19,0,9,11,9,16
24461,3,0,4,2,6,16
24462,3,18,8,2,2,16
24463,4,6,12,4,9,9
24464,16,10,14,2,6,16
24465,13,6,14,4,12,16
24466,10,15,13,4,4,16
24467,8,13,1,4,10,16
24468,12,6,14,4,3,16
24469,5,14,7,4,2,16
24470,5,17,17,4,18,16
24471,2,1,9,13,15,11
24472,15,13,8,4,3,16
24473,9,0,4,2,11,16
24474,14,8,4,4,3,16
24475,18,11,17,2,15,16
24476,16,4,12,4,12,16
24477,10,5,13,4,20,16
24478,15,8,7,2,2,16
24479,19,4,11,2,10,16
24480,3,7,6,1,13,16
24481,0,13,17,2,12,16
24482,8,17,3,1,9,16
24483,18,15,7,4,5,16
24484,6,11,1,9,24,16
24485,15,6,16,4,11,8
24486,12,6,2,1,12,16
24487,11,6,9,7,11,19
24488,15,4,5,13,10,16
24489,15,5,12,4,9,16
24490,9,6,0,3,6,16
24491,2,11,3,11,14,16
24492,10,13,9,9,6,16
24493,16,19,16,3,13,16
24494,1,3,16,1,10,16
24495,16,13,17,4,2,16
24496,4,16,1,10,3,9
24497,18,12,6,4,16,9
24498,6,11,17,2,14,16
24499,1,18,8,5,7,16
24500,13,16,7,2,1,16
24501,15,9,6,2,22,11
24502,7,0,17,4,6,16
24503,18,11,16,6,12,16
24504,13,0,4,2,9,16
24505,14,6,14,4,18,16
24506,10,17,3,4,3,16
24507,2,8,4,4,4,16
24508,4,16,11,4,4,9
24509,14,15,11,3,6,9
24510,14,11,6,0,20,10
24511,17,0,14,4,3,16
24512,8,17,6,9,6,16
24513,17,0,4,4,8,16
24514,3,15,7,2,1,16
24515,10,2,5,2,12,16
24516,7,9,10,2,14,8
24517,15,7,9,0,16,16
24518,8,9,0,4,6,16
24519,11,2,10,1,15,15
24520,11,12,9,7,15,16
24521,13,0,11,4,3,16
24522,19,16,9,5,2,16
24523,8,6,13,5,6,16
24524,4,9,13,2,14,9
24525,2,9,5,4,22,16
24526,1,18,9,11,1,16
24527,6,5,11,9,15,16
24528,10,3,10,4,8,16
24529,8,18,11,13,5,16
24530,4,9,13,6,23,16
24531,19,1,9,5,13,16
24532,17,11,17,0,14,16
24533,17,18,8,2,7,16
24534,18,3,11,4,9,16
24535,14,0,9,0,3,16
24536,4,15,17,4,3,9
24537,1,0,6,5,10,16
24538,6,1,3,2,26,16
24539,1,16,17,2,1,16
24540,14,2,1,1,13,9
24541,2,8,9,3,3,16
24542,17,8,7,4,2,16
24543,8,4,17,1,8,16
24544,3,7,2,4,16,7
24545,11,10,16,4,9,3
24546,16,5,10,7,17,16
24547,19,8,9,11,1,16
24548,16,16,4,4,4,16
24549,18,7,1,6,23,16
24550,0,6,13,4,9,16
24551,15,18,8,2,8,16
24552,13,18,8,2,2,16
24553,14,12,2,11,9,16
24554,2,4,10,11,8,3
24555,13,4,8,6,4,16
24556,8,12,2,4,20,3
24557,5,14,7,2,1,16
24558,12,13,9,4,7,16
24559,4,2,13,4,9,9
24560,11,17,9,9,14,0
24561,9,9,16,7,15,16
24562,18,13,8,2,2,16
24563,14,13,11,4,4,16
24564,0,6,14,2,6,16
24565,4,7,5,2,9,16
24566,4,15,5,1,2,9
24567,7,9,2,2,15,18
24568,13,19,16,7,13,1
24569,2,1,10,4,17,11
24570,5,2,9,2,7,16
24571,7,1,1,2,10,16
24572,19,10,4,4,5,16
24573,2,18,6,8,10,8
24574,11,10,14,4,4,16
24575,6,6,9,9,10,16
24576,14,10,5,2,8,9
24577,6,11,13,3,9,16
24578,4,17,17,4,13,9
24579,5,16,0,2,1,16
24580,7,17,13,1,11,16
24581,14,12,10,11,12,6
24582,19,11,17,7,14,5
24583,14,10,11,2,4,16
24584,12,13,8,2,8,16
24585,12,10,6,11,6,16
24586,18,7,10,1,11,8
24587,15,7,16,11,11,18
24588,4,13,14,4,10,9
24589,18,7,1,6,19,16
24590,19,11,9,1,17,16
24591,12,8,7,2,3,16
24592,15,1,9,5,17,16
24593,2,9,1,2,10,16
24594,14,18,12,4,8,16
24595,11,9,9,9,11,16
24596,0,1,10,4,17,1
24597,19,15,4,4,4,16
24598,10,19,10,3,14,18
24599,5,17,11,6,17,16
24600,6,5,11,7,4,16
24601,3,9,9,2,8,5
24602,3,1,1,13,24,16
24603,0,14,8,4,11,16
24604,7,6,14,4,7,16
24605,14,7,9,9,13,16
24606,3,5,6,8,10,16
24607,1,19,9,7,14,0
24608,16,2,6,9,11,16
24609,10,13,4,4,14,16
24610,6,13,9,2,4,16
24611,17,0,0,4,10,16
24612,3,3,3,4,14,16
24613,0,11,9,5,18,16
24614,19,3,3,1,7,16
24615,5,12,2,6,22,16
24616,7,11,10,7,7,16
24617,6,14,4,2,3,16
24618,8,18,14,5,10,16
24619,9,11,2,8,15,10
24620,2,5,16,11,9,19
24621,5,5,8,1,10,16
24622,6,16,8,2,3,16
24623,12,17,13,7,5,16
24624,14,1,9,0,10,1
24625,19,16,13,4,2,16
24626,2,1,6,13,11,11
24627,18,18,9,9,4,16
24628,16,17,16,4,7,7
24629,0,17,13,4,10,16
24630,5,17,11,6,8,16
24631,0,11,0,1,5,15
24632,19,9,16,3,20,16
24633,2,19,9,2,16,16
24634,3,8,7,0,4,16
24635,0,9,9,11,15,15
24636,17,15,11,2,5,16
24637,7,15,7,2,15,16
24638,4,10,4,4,4,9
24639,14,0,0,2,11,9
24640,19,10,4,2,2,16
24641,3,10,6,7,3,16
24642,19,16,5,4,4,16
24643,16,3,2,7,7,4
24644,5,10,9,4,2,16
24645,7,14,7,2,1,16
24646,19,1,9,9,7,16
24647,19,18,0,1,13,16
24648,2,17,5,4,12,16
24649,19,9,0,5,10,3
24650,8,16,6,1,3,6
24651,4,12,0,2,19,16
24652,15,1,13,4,21,16
24653,2,5,11,13,13,16
24654,15,11,10,13,7,15
24655,13,8,13,4,4,16
24656,1,17,6,8,13,16
24657,14,13,0,2,6,9
24658,4,7,5,4,10,16
24659,15,6,11,2,8,10
24660,10,12,0,3,25,6
24661,8,17,9,5,5,16
24662,6,14,4,4,3,16
24663,18,11,17,4,16,16
24664,6,16,14,4,2,16
24665,3,10,4,2,6,16
24666,8,19,16,4,26,11
24667,16,19,10,9,19,1
24668,15,19,9,8,17,16
24669,18,14,17,4,3,16
24670,1,18,11,2,10,16
24671,13,15,7,2,4,16
24672,2,10,8,2,6,16
24673,1,10,17,2,9,16
24674,6,8,1,2,1,16
24675,10,11,5,1,9,16
24676,19,5,1,4,5,16
24677,12,2,9,0,14,16
24678,19,18,12,7,8,16
24679,17,18,14,4,15,16
24680,0,19,10,8,9,3
24681,7,0,8,4,2,16
24682,17,11,9,5,9,16
24683,2,8,14,4,2,16
24684,7,13,9,8,8,16
24685,3,7,10,5,20,8
24686,0,14,4,2,3,16
24687,14,1,3,2,9,9
24688,7,0,12,4,6,16
24689,14,5,8,4,10,16
24690,18,9,13,2,19,16
24691,9,10,4,2,14,16
24692,0,10,17,3,15,16
24693,12,15,6,9,4,16
24694,5,1,2,1,9,4
24695,8,8,4,4,3,16
24696,16,19,0,3,19,3
24697,3,13,9,5,4,16
24698,5,14,9,7,7,16
24699,19,4,11,9,7,16
24700,8,4,3,1,13,16
24701,3,6,8,4,11,16
24702,18,10,13,4,2,16
24703,13,16,6,8,1,16
24704,5,16,5,2,1,16
24705,10,12,9,13,13,18
24706,17,7,9,9,20,10
24707,14,0,12,7,4,16
24708,2,13,1,4,8,16
24709,7,5,11,4,12,16
24710,5,6,3,10,5,16
24711,13,8,9,3,2,16
24712,4,4,8,6,25,16
24713,2,3,3,4,16,16
24714,18,6,11,4,4,16
24715,1,3,17,8,9,16
24716,17,2,1,5,17,16
24717,19,1,9,0,19,16
24718,14,14,14,2,8,9
24719,1,3,17,3,17,16
24720,19,17,17,2,13,16
24721,17,18,11,2,7,16
24722,11,13,8,1,5,16
24723,14,2,2,4,8,16
24724,2,7,9,11,14,10
24725,10,15,6,11,12,16
24726,0,11,9,0,15,15
24727,5,11,17,4,5,16
24728,14,16,7,4,1,16
24729,4,5,13,6,3,16
24730,9,13,5,8,7,16
24731,14,17,11,13,6,16
24732,4,0,12,4,5,9
24733,19,5,5,4,10,16
24734,8,6,9,3,5,16
24735,10,14,1,2,2,16
24736,12,17,9,2,11,16
24737,18,18,14,4,8,16
24738,4,0,5,9,7,9
24739,18,19,16,4,28,10
24740,8,18,9,5,9,16
24741,8,7,2,3,17,10
24742,2,6,12,11,7,16
24743,7,0,9,1,3,16
24744,8,12,10,0,16,18
24745,10,7,9,9,11,3
24746,3,4,17,4,4,16
24747,5,13,13,4,4,16
24748,14,16,7,4,4,16
24749,17,0,6,0,6,16
24750,14,5,0,4,12,16
24751,1,4,11,2,14,16
24752,14,1,1,5,20,9
24753,8,13,11,2,9,16
24754,10,0,1,2,10,16
24755,5,8,13,2,2,16
24756,10,7,16,13,21,18
24757,17,8,7,2,4,16
24758,5,19,5,6,10,16
24759,16,11,2,4,15,8
24760,8,17,9,0,9,16
24761,17,11,5,2,19,16
24762,0,1,0,3,10,1
24763,2,7,0,11,22,1
24764,0,9,0,4,20,18
24765,15,15,14,4,3,16
24766,10,17,2,4,23,7
24767,2,15,5,4,7,16
24768,1,8,13,2,1,16
24769,10,0,3,0,2,16
24770,19,5,16,1,16,6
24771,6,9,5,8,10,16
24772,7,7,6,9,15,16
24773,5,5,5,4,11,16
24774,17,18,11,4,19,16
24775,9,6,17,4,10,16
24776,15,16,0,8,1,16
24777,3,6,12,2,7,16
24778,13,11,3,4,8,16
24779,1,5,5,0,9,16
24780,10,0,16,4,10,3
24781,19,4,8,4,7,16
24782,4,16,14,4,1,9
24783,3,10,4,2,4,16
24784,1,7,9,13,12,12
24785,16,3,12,2,13,16
24786,0,7,9,11,14,1
24787,15,3,16,13,11,13
24788,0,12,9,0,20,16
24789,15,16,7,2,2,16
24790,12,10,9,3,6,16
24791,13,13,14,2,9,16
24792,4,19,10,6,18,16
24793,16,3,2,7,8,4
24794,13,16,17,2,2,16
24795,3,6,14,4,19,16
24796,14,6,13,2,4,9
24797,10,12,6,2,19,6
24798,5,7,0,0,18,16
24799,3,18,9,0,10,16
24800,2,9,6,11,9,16
24801,8,15,5,2,3,10
24802,19,18,8,11,5,16
24803,16,6,6,5,6,16
24804,15,10,9,3,13,16
24805,14,11,3,1,8,16
24806,8,3,0,11,16,16
24807,11,3,9,8,9,1
24808,12,6,17,0,8,16
24809,16,1,2,3,16,15
24810,8,10,13,4,5,16
24811,18,16,17,4,1,16
24812,8,0,4,4,4,16
24813,6,5,11,1,13,16
24814,14,7,10,1,13,9
24815,17,13,14,2,8,16
24816,18,4,8,4,5,16
24817,14,3,9,5,13,16
24818,15,11,1,4,14,16
24819,15,5,3,3,14,16
24820,5,10,4,4,7,16
24821,3,11,2,4,16,6
24822,4,13,14,4,5,16
24823,15,2,10,0,13,16
24824,3,13,3,4,6,16
24825,14,17,12,3,12,9
24826,19,7,13,6,24,16
24827,19,2,9,1,12,16
24828,9,6,6,8,9,16
24829,19,2,5,0,14,16
24830,15,2,9,11,17,18
24831,6,15,5,2,8,16
24832,19,13,17,13,3,16
24833,11,2,13,3,14,16
24834,8,1,0,4,12,16
24835,2,2,9,11,11,16
24836,7,8,14,4,3,16
24837,11,6,9,1,8,16
24838,15,8,0,2,2,16
24839,3,13,12,4,7,16
24840,5,8,7,4,3,16
24841,2,16,3,2,1,16
24842,2,12,6,2,18,3
24843,15,14,4,2,4,16
24844,1,13,11,2,10,16
24845,4,18,0,4,16,17
24846,3,13,14,4,10,16
24847,14,17,3,1,10,9
24848,12,0,6,5,2,16
24849,3,15,7,4,1,16
24850,3,2,9,9,7,16
24851,9,10,4,4,5,16
24852,1,4,8,4,14,16
24853,1,4,8,4,7,16
24854,19,10,9,4,6,16
24855,0,0,4,4,7,16
24856,12,14,9,8,1,16
24857,10,0,6,9,5,16
24858,17,6,12,7,12,16
24859,18,15,7,4,1,16
24860,3,13,4,4,10,6
24861,18,13,3,10,6,16
24862,5,14,9,7,1,16
24863,16,14,9,3,5,16
24864,4,13,0,4,8,9
24865,15,10,4,2,1,16
24866,13,9,1,6,9,16
24867,13,14,17,2,8,16
24868,12,0,6,5,9,16
24869,2,15,12,4,4,16
24870,14,0,11,4,1,16
24871,15,0,3,4,6,16
24872,19,8,12,4,3,16
24873,19,18,9,9,16,16
24874,14,19,9,0,15,8
24875,14,6,13,8,5,9
24876,17,5,16,4,8,15
24877,13,19,5,6,21,16
24878,14,14,6,11,4,16
24879,8,5,3,1,16,16
24880,0,4,10,4,13,4
24881,0,1,10,4,12,15
24882,18,10,9,3,4,16
24883,11,1,10,3,12,16
24884,16,2,6,3,13,16
24885,3,5,9,0,17,16
24886,5,6,3,11,3,16
24887,17,7,9,13,13,15
24888,0,6,11,4,7,16
24889,7,14,4,2,11,16
24890,4,17,17,4,15,9
24891,16,17,9,7,19,16
24892,19,2,3,1,14,16
24893,3,15,7,2,3,16
24894,0,3,17,4,11,16
24895,3,0,6,9,3,16
24896,0,6,14,3,5,16
24897,10,13,16,2,9,16
24898,7,17,16,4,14,16
24899,13,11,17,4,14,16
24900,6,15,7,4,2,16
24901,3,13,14,2,6,16
24902,11,6,16,1,4,8
24903,0,2,9,8,10,16
24904,15,15,8,2,1,16
24905,13,12,16,13,36,6
24906,0,13,8,4,15,16
24907,7,19,10,1,12,19
24908,4,8,12,4,2,9
24909,7,0,11,4,2,16
24910,10,16,1,4,4,16
24911,1,14,12,4,4,16
24912,11,16,7,2,3,16
24913,0,19,0,13,11,3
24914,10,1,5,4,12,16
24915,14,1,9,9,11,3
24916,2,6,1,11,7,16
24917,0,18,11,8,14,16
24918,4,12,9,6,30,15
24919,16,2,17,8,11,16
24920,6,18,3,4,7,16
24921,8,2,6,9,13,16
24922,16,4,16,7,13,18
24923,3,17,12,9,6,16
24924,14,9,0,4,19,16
24925,11,10,12,4,7,16
24926,0,3,3,4,9,16
24927,0,18,9,7,9,16
24928,13,6,14,4,3,16
24929,17,8,7,2,4,16
24930,16,8,4,4,4,16
24931,6,18,9,5,7,16
24932,2,15,8,4,6,16
24933,0,13,14,2,17,16
24934,17,1,13,8,18,16
24935,14,14,2,8,1,9
24936,16,6,9,1,11,16
24937,9,9,2,7,14,16
24938,13,15,9,5,1,16
24939,12,5,11,5,9,16
24940,15,3,9,11,12,16
24941,5,18,1,9,14,16
24942,5,1,3,6,25,16
24943,14,8,11,2,4,9
24944,17,19,9,5,11,19
24945,19,3,10,4,9,16
24946,10,8,2,10,2,16
24947,10,17,5,2,15,16
24948,0,17,5,0,5,19
24949,7,13,14,4,11,16
24950,4,10,4,4,4,9
24951,7,11,13,0,20,16
24952,3,8,9,11,2,16
24953,5,14,4,4,4,16
24954,10,14,5,4,2,16
24955,6,4,8,11,5,16
24956,5,14,4,2,8,16
24957,3,10,9,7,4,16
24958,5,1,1,9,7,16
24959,11,13,8,2,7,16
24960,1,3,6,9,17,16
24961,14,14,14,4,8,16
24962,14,1,1,0,8,16
24963,0,3,13,0,8,16
24964,7,15,4,2,4,16
24965,16,8,11,2,1,16
24966,17,4,9,4,8,16
24967,15,10,4,2,7,16
24968,10,19,10,2,8,7
24969,4,6,10,8,8,9
24970,19,6,3,5,3,16
24971,14,16,2,10,2,9
24972,0,8,6,13,1,16
24973,9,10,2,2,2,16
24974,0,5,9,13,15,16
24975,18,10,12,2,8,16
24976,6,19,10,13,16,7
24977,8,7,6,9,14,16
24978,7,8,4,4,2,16
24979,14,19,9,0,24,16
24980,5,7,1,6,15,16
24981,15,9,16,8,8,18
24982,14,6,9,11,6,16
24983,18,5,8,2,6,16
24984,15,8,4,2,4,16
24985,10,18,9,9,5,16
24986,11,1,9,8,13,15
24987,13,18,14,4,12,16
24988,3,17,9,9,6,16
24989,14,4,11,4,11,16
24990,7,2,2,13,21,19
24991,18,19,5,6,38,16
24992,8,12,6,11,16,16
24993,1,7,2,4,13,10
24994,9,1,1,1,19,16
24995,14,5,11,2,8,9
24996,13,8,11,4,2,16
24997,19,4,13,10,17,16
24998,12,0,14,4,8,16
24999,14,10,8,2,6,9
25000,19,11,2,7,2,16
25001,8,19,9,5,16,0
25002,3,10,6,0,1,16
25003,17,19,1,0,19,16
25004,14,7,0,4,12,16
25005,9,10,9,7,12,1
25006,2,13,14,4,7,16
25007,7,12,9,2,14,16
25008,6,2,9,2,13,16
25009,19,7,2,8,19,19
25010,10,3,6,13,13,16
25011,3,6,3,10,9,16
25012,10,18,6,10,9,16
25013,16,4,8,7,14,16
25014,8,8,4,4,3,16
25015,14,8,7,2,3,9
25016,4,14,14,4,9,9
25017,12,9,6,5,10,4
25018,1,17,12,3,12,16
25019,7,5,11,13,4,16
25020,0,16,4,4,2,16
